1,,,,,,,,,,,,,,,,,
03390732,"Geysers Power Company, LLC",CA-5636         ,23F-22,ACTV,DST,CALP ,1992,Lake                ,033,GEYSR,F,,,22,11N,8W,MD
03390733,,,,,,,,,,,,,,,,,
03390734,"Geysers Power Company, LLC",Davies St 5206  ,4     ,ACTV,DST,CALP ,1992,Lake                ,033,GEYSR,S,,,36,11N,8W,MD
03390735,"Geysers Power Company, LLC",CA-5636         ,74F-21,ACTV,DST,CALP ,1993,Lake                ,033,GEYSR,F,,,21,11N,8W,MD
03390736,"Geysers Power Company, LLC",East Ford Flat  ,1     ,ACTV,DST,CALP ,1993,Lake                ,033,GEYSR,P,,,26,11N,8W,MD
03390737,"Geysers Power Company, LLC",CA-5636         ,74G-21,ACTV,DST,CALP ,1993,Lake                ,033,GEYSR,F,,,21,11N,8W,MD
03390738,"Geysers Power Company, LLC",CA-5636         ,74H-21,ACTV,DST,CALP ,1994,Lake                ,033,GEYSR,F,,,21,11N,8W,MD
03390739,"Geysers Power Company, LLC",CA-5636         ,23G-22,ACTV,DST,CALP ,1995,Lake                ,033,GEYSR,F,,,22,11N,8W,MD
03390740,"Geysers Power Company, LLC",CA-5636         ,23H-22,ACTV,DST,CALP ,1995,Lake                ,033,GEYSR,F,,,22,11N,8W,MD
03390741,"Geysers Power Company, LLC",Davies St 5206  ,5     ,ACTV,DST,CALP ,1996,Lake                ,033,GEYSR,S,,,36,11N,8W,MD
03390742,"Geysers Power Company, LLC",Moody Unit      ,5     ,ACTV,DST,CALP ,1997,Lake                ,033,GEYSR,P,,,22,11N,8W,MD
03390743,,,,,,,,,,,,,,,,,
03390744,"Geysers Power Company, LLC",PDC             ,4     ,ACTV,DST,CALP ,1998,Lake                ,033,GEYSR,P,,,22,11N,8W,MD
03390746,"Geysers Power Company, LLC",GF              ,23I-22,CANC,DST,CALP ,,Lake                ,033,GEYSR,P,,,22,11N,8W,MD
03390747,"Geysers Power Company, LLC",NE Geysers Unit ,10    ,ACTV,DST,CALP ,2001,Lake                ,033,GEYSR,P,,,4,11N,8W,MD
03390748,,,,,,,,,,,,,,,,,
03390749,"BOTTLE ROCK POWER, LLC",Coleman         ,6-5   ,ACTV,DST,BRPL ,2007,Lake                ,033,GEYSR,P,,,5,11N,8W,MD
03390750,"BOTTLE ROCK POWER, LLC",Coleman         ,7-6   ,ABDN,DST,BRPL ,2007,Lake                ,033,GEYSR,P,,,6,11N,8W,MD
03390751,"BOTTLE ROCK POWER, LLC",Francisco       ,6-5   ,ACTV,DST,BRPL ,2007,Lake                ,033,GEYSR,P,,,5,11N,8W,MD
03390752,"BOTTLE ROCK POWER, LLC",Coleman         ,7-5   ,ACTV,DST,BRPL ,2008,Lake                ,033,GEYSR,P,,,5,11N,8W,MD
03390753,"BOTTLE ROCK POWER, LLC",Francisco       ,7-5   ,SUSP,DST,BRPL ,2007,Lake                ,033,GEYSR,P,,,5,11N,8W,MD
03390754,,,,,,,,,,,,,,,,,
03390755,"BOTTLE ROCK POWER, LLC",Francisco       ,8-5   ,CANC,DST,BRPL ,,Lake                ,033,GEYSR,P,,,5,11N,8W,MD
03390756,"BOTTLE ROCK POWER, LLC",Coleman         ,6-6   ,ABDN,DST,BRPL ,2009,Lake                ,033,GEYSR,P,,,6,11N,8W,MD
03390757,"Geysers Power Company, LLC",Thorne          ,11    ,IDLE,INJ,CALP ,2020,Lake                ,033,GEYSR,P,,,26,11N,8W,MD
03390758,,,,,,,,,,,,,,,,,
03390767,"Geysers Power Company, LLC",CA-956A         ,A-7   ,CANC,INJ,CALP ,,Lake                ,033,GEYSR,F,,,34,11N,8W,MD
03390768,,,,,,,,,,,,,,,,,
09790001,GEO Operator Corp.                                                                                  ,Rorabaugh       ,1     ,ABDN,DST,GEO  ,1967,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790002,GEO Operator Corp.                                                                                  ,Rorabaugh       ,2     ,ABDN,DST,GEO  ,1968,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790003,GEO Operator Corp.                                                                                  ,Rorabaugh       ,5     ,ABDN,DST,GEO  ,1969,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790004,GEO Operator Corp.                                                                                  ,Rorabaugh       ,6     ,ABDN,DST,GEO  ,1969,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790005,GEO Operator Corp.                                                                                  ,Rorabaugh       ,7     ,ABDN,DST,GEO  ,1969,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790006,"Geysers Power Company, LLC",CA-1863         ,56-18 ,ACTV,DST,CALP ,1967,Sonoma              ,097,GEYSR,F,,,18,11N,8W,MD
09790007,"Geysers Power Company, LLC",CMHC            ,65-18 ,ACTV,DST,CALP ,1972,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790008,,,,,,,,,,,,,,,,,
09790009,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,1     ,ABDN,DST,UNION,1969,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790010,"Geysers Power Company, LLC",DX State 4596   ,2     ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790011,"Geysers Power Company, LLC",DX State 4596   ,3     ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790012,"Geysers Power Company, LLC",DX State 4596   ,5     ,IDLE,INJ,CALP ,1971,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790013,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,7     ,ABDN,INJ,UNION,1972,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790014,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,8     ,ABDN,INJ,UNION,1972,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790015,"Geysers Power Company, LLC",DX State 4596   ,10    ,IDLE,INJ,CALP ,1972,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790016,"Geysers Power Company, LLC",D & V           ,73-33 ,ACTV,DST,CALP ,1968,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790017,,,,,,,,,,,,,,,,,
09790018,Union Oil Company of California Geothermal Division                                                 ,GDC             ,32-13 ,ABDN,DST,UNION,1971,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790019,,,,,,,,,,,,,,,,,
09790020,"Geysers Power Company, LLC",GDC             ,53-13 ,IDLE,INJ,CALP ,1971,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790021,Union Oil Company of California Geothermal Division                                                 ,GDC             ,65-28 ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,28,11N,8W,MD
09790022,"Geysers Power Company, LLC",GDC             ,66-12 ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790023,"Geysers Power Company, LLC",GDC             ,77-12 ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790024,"Geysers Power Company, LLC",GDC             ,85-12 ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790025,"Geysers Power Company, LLC",GDC             ,86-12 ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790026,"Geysers Power Company, LLC",GDC             ,88-12 ,IDLE,INJ,CALP ,1971,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790027,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,I     ,ABDN,DST,UNION,1922,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790028,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,II    ,ABDN,DST,UNION,1923,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790029,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,VI    ,ABDN,DST,UNION,1925,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790030,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,VIII  ,ABDN,DST,UNION,1925,Sonoma              ,097,GEYSR,P,,,13,11N,8W,MD
09790031,Union Oil Company of California Geothermal Division                                                 ,Geyser Gun Club ,1     ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790032,"Geysers Power Company, LLC",Geyser Gun Club ,2     ,IDLE,DST,CALP ,1970,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790033,"Geysers Power Company, LLC",Happy Jack      ,1     ,ACTV,DST,CALP ,1965,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790034,Union Oil Company of California Geothermal Division                                                 ,Happy Jack      ,2     ,ABDN,DST,UNION,1966,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790035,Union Oil Company of California Geothermal Division                                                 ,Happy Jack      ,3     ,ABDN,DST,UNION,1966,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790036,"Geysers Power Company, LLC",Happy Jack      ,4     ,IDLE,DST,CALP ,1966,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790037,"Geysers Power Company, LLC",Happy Jack      ,5     ,ACTV,DST,CALP ,1966,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790038,Union Oil Company of California Geothermal Division                                                 ,Happy Jack      ,6     ,ABDN,DST,UNION,1966,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790039,Union Oil Company of California Geothermal Division                                                 ,Happy Jack      ,7A    ,ABDN,DST,UNION,1967,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790040,Union Oil Company of California Geothermal Division                                                 ,Happy Jack      ,8     ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790041,Union Oil Company of California Geothermal Division                                                 ,Happy Jack      ,9     ,ABDN,INJ,UNION,1978,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790042,Union Oil Company of California Geothermal Division                                                 ,Little Geysers  ,1     ,ABDN,DST,UNION,1964,Sonoma              ,097,GEYSR,P,,,33,11N,8W,MD
09790043,Union Oil Company of California Geothermal Division                                                 ,Little Geysers  ,2     ,ABDN,DST,UNION,1964,Sonoma              ,097,GEYSR,P,,,28,11N,8W,MD
09790044,"Geysers Power Company, LLC",LF State 4597   ,1     ,ACTV,DST,CALP ,1969,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790045,"Geysers Power Company, LLC",LF State 4597   ,2     ,IDLE,INJ,CALP ,1969,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790046,"Geysers Power Company, LLC",LF State 4597   ,5     ,ACTV,DST,CALP ,1975,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790047,Union Oil Company of California Geothermal Division                                                 ,LF State 4597   ,7     ,ABDN,DST,UNION,1972,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790048,"Geysers Power Company, LLC",LF State 4597   ,8     ,ACTV,DST,CALP ,1972,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790049,"Geysers Power Company, LLC",LF State 4597   ,9     ,ACTV,DST,CALP ,1972,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790050,"Geysers Power Company, LLC",Magma           ,1     ,ACTV,DST,CALP ,1955,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790051,"Geysers Power Company, LLC",Ottoboni St 4596,1     ,ACTV,DST,CALP ,1969,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790052,"Geysers Power Company, LLC",Ottoboni St 4596,2     ,ACTV,DST,CALP ,1969,Sonoma              ,097,GEYSR,S,,,12,11N,9W,MD
09790053,"Geysers Power Company, LLC",Ottoboni St 4596,4     ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,S,,,12,11N,9W,MD
09790054,"Geysers Power Company, LLC",Ottoboni St 4596,5     ,ACTV,DST,CALP ,1971,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790055,"Geysers Power Company, LLC",Ottoboni St 4596,6     ,ACTV,DST,CALP ,1971,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790056,"Geysers Power Company, LLC",Ottoboni St 4596,7     ,ACTV,DST,CALP ,1971,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790057,"Geysers Power Company, LLC",Ottoboni St 4596,8     ,ACTV,DST,CALP ,1971,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790058,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,1     ,ABDN,INJ,UNION,1961,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790059,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,2     ,ABDN,DST,UNION,1961,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790060,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,3     ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790061,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,4     ,ABDN,DST,UNION,1963,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790062,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,5     ,ABDN,DST,UNION,1963,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790063,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,6     ,ABDN,DST,UNION,1963,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790064,"Geysers Power Company, LLC",Sulphur Bank    ,7     ,IDLE,DST,CALP ,1963,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790065,"Geysers Power Company, LLC",Sulphur Bank    ,8     ,ACTV,DST,CALP ,1963,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790066,"Geysers Power Company, LLC",Sulphur Bank    ,9     ,ACTV,DST,CALP ,1964,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790067,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,13    ,ABDN,DST,UNION,1964,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790068,"Geysers Power Company, LLC",Sulphur Bank    ,14    ,ACTV,DST,CALP ,1964,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790069,"Geysers Power Company, LLC",Sulphur Bank    ,15    ,IDLE,INJ,CALP ,1964,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790070,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,16    ,ABDN,DST,UNION,1965,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790071,"Geysers Power Company, LLC",Sulphur Bank    ,17    ,ACTV,DST,CALP ,1965,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790072,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,18    ,ABDN,DST,UNION,1964,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790073,"Geysers Power Company, LLC",Sulphur Bank    ,19    ,IDLE,DST,CALP ,1965,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790074,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,1     ,ABDN,DST,UNION,1957,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790075,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,2     ,ABDN,DST,UNION,1957,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790076,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,3     ,ABDN,DST,UNION,1957,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790077,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,5     ,ABDN,DST,UNION,1957,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790078,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,6     ,ABDN,DST,UNION,1959,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790079,"Geysers Power Company, LLC",Thermal         ,7     ,ACTV,DST,CALP ,1986,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790080,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,8     ,ABDN,DST,UNION,1971,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790081,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,9     ,ABDN,DST,UNION,1959,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790082,"Geysers Power Company, LLC",Thermal         ,10    ,ACTV,DST,CALP ,1959,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790083,"Geysers Power Company, LLC",Thermal         ,11    ,ACTV,DST,CALP ,1959,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790084,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,12A   ,ABDN,DST,UNION,1964,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790085,"Geysers Power Company, LLC",Sulphur Bank    ,10    ,ACTV,DST,CALP ,1964,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790086,"Geysers Power Company, LLC",Sulphur Bank    ,11    ,ACTV,DST,CALP ,1964,Sonoma              ,097,GEYSR,P,,,12,11N,9W,MD
09790087,Union Oil Company of California Geothermal Division                                                 ,Sulphur Bank    ,12    ,ABDN,DST,UNION,1964,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790088,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-7   ,ABDN,DST,GEO  ,1973,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790089,Union Oil Company of California Geothermal Division                                                 ,Ottoboni St 4596,10    ,ABDN,INJ,UNION,1973,Sonoma              ,097,GEYSR,S,,,1,11N,9W,MD
09790090,Union Oil Company of California Geothermal Division                                                 ,GDC             ,58I-11,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790091,Union Oil Company of California Geothermal Division                                                 ,Ottoboni St 4596,9     ,ABDN,INJ,UNION,1973,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790092,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,9     ,ABDN,DST,UNION,1972,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790093,,,,,,,,,,,,,,,,,
09790094,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-1   ,ABDN,DST,GEO  ,1971,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790095,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-2   ,ABDN,DST,GEO  ,1971,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790096,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-3   ,ABDN,DST,GEO  ,1972,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790097,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-4   ,ABDN,DST,GEO  ,1972,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790098,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-5   ,ABDN,INJ,GEO  ,1972,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790099,"Geysers Power Company, LLC",DX State 4596   ,4     ,ACTV,DST,CALP ,1970,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790100,"Geysers Power Company, LLC",LF State 4597   ,6     ,IDLE,DST,CALP ,1972,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790101,Union Oil Company of California Geothermal Division                                                 ,LF State 4597   ,11    ,ABDN,DST,UNION,1973,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790102,Union Oil Company of California Geothermal Division                                                 ,GDC             ,38I-11,ABDN,DST,UNION,1970,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790103,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,13    ,ABDN,DST,UNION,1980,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790104,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,14    ,ABDN,DST,UNION,1963,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790109,"Geysers Power Company, LLC",LF State 4597   ,3     ,ABDN,INJ,CALP ,1970,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790110,Union Oil Company of California Geothermal Division                                                 ,LFH State 4597  ,1     ,ABDN,DST,UNION,1970,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790111,GEO Operator Corp.                                                                                  ,Wildhorse       ,1     ,ABDN,DST,GEO  ,1967,Sonoma              ,097,GEYSR,P,,,35,12N,9W,MD
09790112,Central California Power Agency No. 1                                                               ,Wildhorse       ,2     ,ABDN,DST,CCPA ,1968,Sonoma              ,097,GEYSR,P,,,10,11N,9W,MD
09790113,,,,,,,,,,,,,,,,,
09790114,"Geysers Power Company, LLC",LF State 4597   ,18    ,ACTV,DST,CALP ,1973,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790115,"Geysers Power Company, LLC",LF State 4597   ,10    ,ABDN,DST,CALP ,1972,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790116,"Geysers Power Company, LLC",LF State 4597   ,12    ,ACTV,DST,CALP ,1973,Sonoma              ,097,GEYSR,S,,,19,11N,8W,MD
09790117,Union Oil Company of California Geothermal Division                                                 ,LF State 4597   ,19    ,ABDN,DST,UNION,1973,Sonoma              ,097,GEYSR,S,,,17,11N,8W,MD
09790118,"Geysers Power Company, LLC",GDC             ,20-29 ,ACTV,DST,CALP ,1973,Sonoma              ,097,GEYSR,P,,,29,11N,8W,MD
09790119,"Geysers Power Company, LLC",LF State 4597   ,17    ,IDLE,DST,CALP ,1973,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790120,"Geysers Power Company, LLC",DX State 4596   ,12    ,ACTV,DST,CALP ,1975,Sonoma              ,097,GEYSR,S,,,18,11N,8W,MD
09790121,"Geysers Power Company, LLC",DX State 4596   ,11    ,ACTV,DST,CALP ,1973,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790122,"Geysers Power Company, LLC",LF State 4597   ,16    ,IDLE,DST,CALP ,1973,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790123,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-6   ,ABDN,INJ,GEO  ,1973,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790124,Union Oil Company of California Geothermal Division                                                 ,Thermal         ,12    ,ABDN,INJ,UNION,1971,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790125,"Geysers Power Company, LLC",LF State 4597   ,13    ,ACTV,DST,CALP ,1973,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790126,"Geysers Power Company, LLC",LF State 4597   ,14    ,ACTV,DST,CALP ,1973,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790127,"Geysers Power Company, LLC",Ottoboni St 4596,3     ,IDLE,INJ,CALP ,1970,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790128,Union Oil Company of California Geothermal Division                                                 ,Geyser Gun Club ,3     ,ABDN,DST,UNION,1974,Sonoma              ,097,GEYSR,P,,,11,11N,9W,MD
09790129,Union Oil Company of California Geothermal Division                                                 ,Happy Jack      ,7     ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790131,"Geysers Power Company, LLC",CA-5634         ,35-12 ,ABDN,DST,CALP ,1966,Sonoma              ,097,GEYSR,F,,,12,11N,9W,MD
09790132,"Geysers Power Company, LLC",Thermal         ,4     ,ACTV,DST,CALP ,1957,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790133,Department of Water Resources                                                                       ,Rorabaugh       ,1     ,ABDN,DST,DWR  ,1967,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790134,GEO Operator Corp.                                                                                  ,Rorabaugh       ,3     ,ABDN,DST,GEO  ,1969,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790135,GEO Operator Corp.                                                                                  ,Rorabaugh       ,4     ,ABDN,DST,GEO  ,1969,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790136,"Geysers Power Company, LLC",LF State 4597   ,4     ,ACTV,DST,CALP ,1971,Sonoma              ,097,GEYSR,S,,,20,11N,8W,MD
09790137,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,IV    ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790138,Union Oil Company of California Geothermal Division                                                 ,Geysers         ,V     ,ABDN,DST,UNION,1968,Sonoma              ,097,GEYSR,P,,,18,11N,8W,MD
09790139,"Geysers Power Company, LLC",Ottoboni St 4596,12    ,IDLE,INJ,CALP ,1974,Sonoma              ,097,GEYSR,S,,,1,11N,9W,MD
09790140,"Geysers Power Company, LLC",DX State 4596   ,13    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790141,,,,,,,,,,,,,,,,,
09790142,"Thermogenics, Inc.                                                                                  ",Bruno           ,1     ,ABDN,DST,THERM,1974,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790143,"Geysers Power Company, LLC",Ottoboni St 4596,17    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790144,,,,,,,,,,,,,,,,,
09790145,"Geysers Power Company, LLC",Ottoboni St 4596,13    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,1,11N,9W,MD
09790146,"Geysers Power Company, LLC",DX State 4596   ,14    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790147,"Geysers Power Company, LLC",Ottoboni St 4596,14    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790148,"Geysers Power Company, LLC",Rorabaugh       ,2     ,ABDN,DST,CALP ,1979,Sonoma              ,097,GEYSR,P,,,13,11N,9W,MD
09790149,GEO Operator Corp.                                                                                  ,Filley          ,1     ,ABDN,DST,GEO  ,1984,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790150,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-8   ,ABDN,DST,GEO  ,1974,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790151,"Geysers Power Company, LLC",Ottoboni St 4596,19    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,7,11N,9W,MD
09790152,"Geysers Power Company, LLC",Ottoboni St 4596,18    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,7,11N,8W,MD
09790153,"Geysers Power Company, LLC",Ottoboni St 4596,15    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,1,11N,9W,MD
09790154,"Geysers Power Company, LLC",DX State 4596   ,15    ,ACTV,DST,CALP ,1974,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790155,"Geysers Power Company, LLC",Ottoboni St 4596,16    ,IDLE,INJ,CALP ,1975,Sonoma              ,097,GEYSR,S,,,1,11N,9W,MD
09790156,Union Oil Company of California Geothermal Division                                                 ,DX State 4596   ,18    ,ABDN,DST,UNION,1974,Sonoma              ,097,GEYSR,S,,,6,11N,8W,MD
09790157,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-9   ,ABDN,DST,GEO  ,1975,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
09790158,GEO Operator Corp.                                                                                  ,Rorabaugh       ,A-10  ,ABDN,DST,GEO  ,1976,Sonoma              ,097,GEYSR,P,,,14,11N,9W,MD
